JobID,Title,ExperienceLevel,YearsOfExperience,Responsibilities,Keywords,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_19,Skill_20,Skill_21,Skill_22,Skill_23,Skill_24,Skill_25,Skill_26,Skill_27,Skill_28,Skill_29,Skill_30,Skill_31,Skill_32,Skill_33,Skill_34,Skill_35
SDET-E-010,Software Tester (SDET),Experienced,6+,"Lead automated testing and QA initiatives; Design, implement, and maintain test frameworks; Integrate testing workflows with CI/CD pipelines; Perform performance and load testing; Mentor and guide SDET team members; Optimize QA metrics and defect detection rates",Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management,Java,Python,C# Advanced,Selenium Webdriver,Cypress,Testng,Jmeter,Appium,Api Testing Advanced,Ci/Cd (Jenkins,Bamboo,Azure Devops),Performance And Load Testing,Agile Leadership,Cross-Team Collaboration,Code Review,Test Data Management,Metrics-Driven Qa,,,,,,,,,,,,,,,,,
SDET-F-011,Software Tester (SDET),Fresher,0-1,"Assist in manual and automated testing activities; Execute functional, regression, and API tests; Document test results and issues; Collaborate with QA and development teams; Learn Agile methodologies",Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing,Java,Python,C#,Selenium Webdriver,Cypress,Api Testing,Functional Testing,Regression Testing,Postman,Jenkins,Communication,Teamwork,Problem-Solving,,,,,,,,,,,,,,,,,,,,,,
SDET-F-012,Software Tester (SDET),Fresher,0-1,Support QA team in automated and manual testing; Perform basic API and functional tests; Document defects and report issues; Participate in Agile ceremonies; Assist in learning test automation tools,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing,Java,Python,C#,Selenium,Cypress,Functional Testing,Regression Testing,Api Testing,Postman,Teamwork,Communication,Attention To Detail,,,,,,,,,,,,,,,,,,,,,,,
SDET-F-013,Software Tester (SDET),Fresher,0-1,"Assist in automated testing scripts; Execute functional, regression, and API tests; Document defects and results; Collaborate with development team; Participate in Agile workflows",Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing,Java,Python,C#,Selenium,Cypress,Functional And Regression Testing,Api Testing,Postman,Jenkins,Teamwork,Communication,Problem-Solving,,,,,,,,,,,,,,,,,,,,,,,
SDET-F-014,Software Tester (SDET),Fresher,0-1,Support automated and manual testing efforts; Perform API and functional testing; Report and document defects; Collaborate with QA and developers; Learn Agile methodology,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing,Java,Python,C#,Selenium,Cypress,Functional Testing,Regression Testing,Api Testing,Postman,Jenkins,Communication,Teamwork,Attention To Detail,,,,,,,,,,,,,,,,,,,,,,
SDET-F-015,Software Tester (SDET),Fresher,0-1,Execute automated and manual tests; Assist in API testing and validation; Document defects and report findings; Collaborate with developers and QA team; Participate in Agile workflows,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing,Java,Python,C#,Selenium Webdriver,Cypress,Functional Testing,Regression Testing,Api Testing,Postman,Teamwork,Communication,Problem-Solving,,,,,,,,,,,,,,,,,,,,,,,
SDET-E-016,Software Tester (SDET),Experienced,6+,Lead automated testing initiatives; Design and maintain test frameworks; Integrate tests into CI/CD pipelines; Conduct performance and load testing; Mentor junior SDETs; Optimize QA metrics and defect detection rates,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management,Java,Python Advanced,C# Advanced,Selenium Webdriver,Cypress,Testng,Jmeter,Appium,Api Testing,Ci/Cd Integration,Performance Testing,Agile Leadership,Mentoring,Cross-Team Collaboration,Code Review,Test Automation,Defect Metrics,,,,,,,,,,,,,,,,,,
SDET-E-017,Software Tester (SDET),Experienced,7+,Lead QA and automation strategy; Design and implement test frameworks; Integrate automated tests into CI/CD pipelines; Perform advanced performance testing; Mentor SDET team; Track and improve QA metrics,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management,Java,Python Advanced,C# Advanced,Selenium Webdriver,Cypress,Testng,Jmeter,Appium,Api Testing Advanced,Ci/Cd Integration,Performance And Load Testing,Agile Leadership,Team Collaboration,Code Review,Test Data Management,Metrics-Driven Qa,,,,,,,,,,,,,,,,,,,
SDET-E-018,Software Tester (SDET),Experienced,8+,Lead enterprise-wide test automation initiatives; Design and maintain scalable test frameworks; Integrate automated testing into CI/CD pipelines; Conduct performance and load testing; Mentor SDET teams; Optimize QA metrics and defect detection,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management,Java,Python Advanced,C# Advanced,Selenium Webdriver,Cypress,Testng,Jmeter,Appium,Api Testing Advanced,Ci/Cd (Jenkins,Bamboo,Azure Devops),Performance And Load Testing,Agile Leadership,Cross-Team Collaboration,Code Review,Test Data Management,Metrics-Driven Qa,,,,,,,,,,,,,,,,,
SDET-E-019,Software Tester (SDET),Experienced,9+,Lead strategic QA and test automation projects; Design advanced test frameworks; Integrate testing with enterprise CI/CD pipelines; Conduct performance/load testing; Mentor and guide SDET teams; Define QA metrics and reporting strategies,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management,Java,Python Advanced,C# Advanced,Selenium Webdriver,Cypress,Testng,Jmeter,Appium,Api Testing Advanced,Ci/Cd Integration,Performance Testing,Agile Leadership,Team Mentoring,Cross-Team Collaboration,Code Review,Test Data Management,Metrics-Driven Qa,Strategic Qa Planning,,,,,,,,,,,,,,,,,
SDET-E-020,Software Tester (SDET),Experienced,10+,Oversee enterprise-wide test automation initiatives; Design and maintain high-quality test frameworks; Integrate automated testing in CI/CD pipelines; Perform advanced performance and load testing; Mentor and guide SDET teams; Define strategic QA planning and metrics; Collaborate across teams to ensure software quality,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management,Java,Python Advanced,C# Advanced,Selenium Webdriver,Cypress,Testng,Jmeter,Appium,Api Testing Advanced,Ci/Cd Integration,Performance And Load Testing,Agile Leadership,Mentoring,Cross-Team Collaboration,Code Review,Test Data Management,Metrics-Driven Qa,Strategic Qa Planning,Automation Strategy,,,,,,,,,,,,,,,,
SA-F-001,Solutions Architect,Fresher,0-1,Assist in designing basic cloud solutions; Support development teams with architecture guidance; Learn and implement CI/CD pipelines; Participate in Docker/Kubernetes setup tasks; Collaborate with cross-functional teams; Assist in documenting architecture designs,Cloud Computing; Architecture Design; AWS; Azure; DevOps; Java; Python; Team Collaboration,Aws,Azure,Google Cloud Fundamentals,Java,Python,Javascript Fundamentals,Basic Architecture Design,Ci/Cd,Docker Fundamentals,Kubernetes Fundamentals,Problem-Solving,Team Collaboration,Communication,,,,,,,,,,,,,,,,,,,,,,
SA-F-002,Solutions Architect,Fresher,0-1,Support cloud architecture projects; Learn to design scalable solutions; Assist with DevOps setup; Participate in cloud security awareness tasks; Document basic solutions architecture; Collaborate with development and operations teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Python; Java; Communication,Aws,Azure,Gcp Fundamentals,Java,Python,Introductory Microservices Knowledge,Basic Security Awareness,Ci/Cd Fundamentals,Docker/Kubernetes,Problem-Solving,Communication,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-003,Solutions Architect,Fresher,0-1,Assist in designing cloud architectures; Support DevOps automation tasks; Learn microservices basics; Participate in Docker/Kubernetes tasks; Collaborate with stakeholders; Document architecture processes,Cloud Computing; Architecture Design; AWS; Azure; DevOps; CI/CD; Java; Python,Aws,Azure,Java Fundamentals,Python Fundamentals,Basic Container Orchestration Knowledge,Ci/Cd Introduction,Basic Security And Compliance Awareness,Teamwork,Communication,Problem-Solving,,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-004,Solutions Architect,Fresher,0-1,Support solution architecture projects; Assist in designing cloud solutions; Learn CI/CD pipeline setup; Participate in Docker/Kubernetes tasks; Collaborate with development and operations teams; Document architecture processes,Cloud Computing; Architecture Design; AWS; Azure; GCP; DevOps; Java; Python,Aws Fundamentals,Azure Fundamentals,Gcp,Java,Python,Introductory Node.Js Knowledge,Basic Ci/Cd And Devops Exposure,Docker Fundamentals,Kubernetes Fundamentals,Teamwork,Communication,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-005,Solutions Architect,Fresher,0-1,Assist in cloud solution designs; Support DevOps tasks; Participate in microservices architecture discussions; Learn cloud security best practices; Document solution designs; Collaborate with teams,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python,Aws,Azure,Java,Python,Basic Microservices Understanding,Introductory Security Awareness,Ci/Cd,Docker/Kubernetes Fundamentals,Communication,Team Collaboration,,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-006,Solutions Architect,Fresher,0-1,Assist in architecture design tasks; Support cloud infrastructure setup; Learn DevOps and CI/CD practices; Document architecture processes; Collaborate with cross-functional teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Java; Python,Aws,Azure,Gcp Fundamentals,Java,Python,Introductory Microservices Knowledge,Basic Ci/Cd,Docker/Kubernetes Fundamentals,Problem-Solving,Communication,,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-007,Solutions Architect,Fresher,0-1,Support cloud solution implementation; Assist in designing scalable architectures; Participate in CI/CD setup tasks; Learn container orchestration basics; Document design solutions; Collaborate with development teams,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python,Aws Fundamentals,Azure Fundamentals,Java,Python,Node.Js,Introductory Docker/Kubernetes Knowledge,Ci/Cd Fundamentals,Basic Security Awareness,Communication,Teamwork,,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-008,Solutions Architect,Fresher,0-1,Assist in solution architecture design; Support DevOps and CI/CD tasks; Participate in Docker/Kubernetes tasks; Learn cloud security basics; Document architecture processes; Collaborate with teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Java; Python,Aws,Azure,Gcp Fundamentals,Java,Python,Ci/Cd,Docker Fundamentals,Kubernetes Fundamentals,Problem-Solving,Team Collaboration,Communication,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-009,Solutions Architect,Fresher,0-1,Support cloud architecture projects; Assist in designing solutions; Participate in Docker/Kubernetes setup; Document architecture designs; Collaborate with stakeholders; Learn CI/CD pipeline setup,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python,Aws,Azure,Java,Python,Introductory Microservices Knowledge,Basic Ci/Cd,Docker/Kubernetes Fundamentals,Communication,Teamwork,,,,,,,,,,,,,,,,,,,,,,,,,,
SA-F-010,Solutions Architect,Fresher,0-1,Assist in designing cloud solutions; Support DevOps tasks; Learn CI/CD and container orchestration; Document solution architecture; Collaborate with cross-functional teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Java; Python,Aws,Azure,Gcp Fundamentals,Java,Python,Node.Js,Ci/Cd Fundamentals,Docker/Kubernetes,Problem-Solving,Communication,,,,,,,,,,,,,,,,,,,,,,,,,
SA-E-011,Solutions Architect,Experienced,3+,Design and implement scalable cloud architectures; Manage multi-cloud deployment strategies; Develop infrastructure as code using Terraform/CloudFormation; Implement microservices and container orchestration; Ensure security and compliance adherence; Lead projects and mentor junior engineers; Collaborate with stakeholders to define solutions,Solutions Architecture; Cloud Architecture; AWS; Azure; Terraform; Microservices; DevOps; CI/CD; Security Compliance; Leadership,Aws,Azure,Gcp,Terraform,Cloudformation,Microservices,Docker,Kubernetes,Java,Python,Node.Js,Ci/Cd Pipelines,Security Compliance,Stakeholder Management,Project Management,Problem-Solving,Leadership,,,,,,,,,,,,,,,,,,
SA-E-012,Solutions Architect,Experienced,4+,Lead solution architecture design; Deploy scalable and secure cloud applications; Implement infrastructure as code; Oversee containerized applications; Manage security and compliance protocols; Coordinate with stakeholders and cross-functional teams; Monitor and optimize system performance,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD,Aws,Azure,Gcp,Terraform,Cloudformation,Docker,Kubernetes,Java,Python,Node.Js,Ci/Cd Pipelines,Security Compliance,Stakeholder Management,Project Leadership,Problem-Solving,Collaboration,,,,,,,,,,,,,,,,,,,
SA-E-013,Solutions Architect,Experienced,5+,Design and implement enterprise-level solutions; Manage multi-cloud architectures; Develop IaC using Terraform and CloudFormation; Deploy microservices using Docker/Kubernetes; Ensure adherence to security standards; Lead projects and mentor teams; Coordinate with stakeholders,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; Security Compliance,Aws,Azure,Gcp,Terraform,Cloudformation,Microservices,Docker,Kubernetes,Java,Python,Node.Js,Ci/Cd,Security Protocols,Project Management,Leadership,Stakeholder Management,,,,,,,,,,,,,,,,,,,
SA-E-014,Solutions Architect,Experienced,4+,Design and deliver cloud-based solutions; Implement Infrastructure as Code; Oversee containerized deployments; Ensure compliance and security; Collaborate with stakeholders; Lead and mentor technical teams,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance,Aws,Azure,Gcp,Terraform,Cloudformation,Docker,Kubernetes,Java,Python,Node.Js,Ci/Cd Pipelines,Security Compliance,Stakeholder Engagement,Project Leadership,Problem-Solving,,,,,,,,,,,,,,,,,,,,
SA-E-015,Solutions Architect,Experienced,5+,Architect scalable multi-cloud solutions; Implement IaC using Terraform/CloudFormation; Deploy containerized applications; Ensure compliance and security; Lead cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD,Aws,Azure,Gcp,Terraform,Cloudformation,Microservices,Docker,Kubernetes,Ci/Cd Pipelines,Java,Python,Node.Js,Security Compliance,Project Management,Leadership,,,,,,,,,,,,,,,,,,,,
SA-E-016,Solutions Architect,Experienced,3+,Design enterprise solutions for cloud platforms; Implement IaC using Terraform/CloudFormation; Deploy and manage microservices; Ensure security and compliance; Collaborate with business stakeholders; Lead teams and manage projects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; Microservices; CI/CD,Aws,Azure,Gcp,Terraform,Cloudformation,Microservices,Docker,Kubernetes,Java,Python,Node.Js,Ci/Cd,Security Protocols,Project Management,Leadership,Stakeholder Management,,,,,,,,,,,,,,,,,,,
SA-E-017,Solutions Architect,Experienced,4+,Lead design and implementation of cloud solutions; Develop infrastructure as code; Deploy containerized applications; Ensure security compliance; Coordinate with stakeholders and cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance,Aws,Azure,Gcp,Terraform,Cloudformation,Docker,Kubernetes,Java,Python,Node.Js,Ci/Cd Pipelines,Security Compliance,Leadership,Stakeholder Management,Problem-Solving,,,,,,,,,,,,,,,,,,,,
